 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,276,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,482,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,483,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,484,'title', '김용재', 'cont', sysdate, 0, 1, '2102'); 
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,485,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,486,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,487,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,488,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,489,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,490,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,491,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,492,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,493,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,494,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,495,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,496,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,497,'title', '김용재', 'cont', sysdate, 0,7001 , '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,498,'title', '김용재', 'cont', sysdate, 0,7002 , '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,499,'title', '김용재', 'cont', sysdate, 0,7003 , '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,500,'title', '김용재', 'cont', sysdate, 0,7004 , '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,501,'title', '김용재', 'cont', sysdate, 0,7005 , '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,502,'title', '김용재', 'cont', sysdate, 0,7006 , '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,503,'title', '김용재', 'cont', sysdate, 0,7007 , '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,504,'title', '김용재', 'cont', sysdate, 0,7008 , '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,505,'title', '김용재', 'cont', sysdate, 0,7009 , '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,506,'title', '김용재', 'cont', sysdate, 0,7010 , '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,507,'title', '김용재', 'cont', sysdate, 0,7011 , '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,508,'title', '김용재', 'cont', sysdate, 0,7012 , '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,509,'title', '김용재', 'cont', sysdate, 0,7013 , '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,510,'title', '김용재', 'cont', sysdate, 0,7014 , '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,511,'title', '김용재', 'cont', sysdate, 0,7015 , '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,512,'title', '김용재', 'cont', sysdate, 0,7016 , '2102'); 
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,513,'title', '김용재', 'cont', sysdate, 0,7017 , '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,514,'title', '김용재', 'cont', sysdate, 0,7018 , '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,515,'title', '김용재', 'cont', sysdate, 0,7019 , '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,516,'title', '김용재', 'cont', sysdate, 0,7020 , '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,517,'title', '김용재', 'cont', sysdate, 0,7021 , '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,518,'title', '김용재', 'cont', sysdate, 0,7022 , '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,519,'title', '김용재', 'cont', sysdate, 0,7023 , '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,520,'title', '김용재', 'cont', sysdate, 0,7024 , '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,521,'title', '김용재', 'cont', sysdate, 0,7025 , '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,522,'title', '김용재', 'cont', sysdate, 0,7026 , '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,523,'title', '김용재', 'cont', sysdate, 0,7027 , '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,524,'title', '김용재', 'cont', sysdate, 0,7028 , '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,525,'title', '김용재', 'cont', sysdate, 0,7029 , '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,526,'title', '김용재', 'cont', sysdate, 0,7030 , '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,527,'title', '김용재', 'cont', sysdate, 0,7031 , '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,528,'title', '김용재', 'cont', sysdate, 0,7032 , '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,529,'title', '김용재', 'cont', sysdate, 0,7033 , '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,530,'title', '김용재', 'cont', sysdate, 0,7034 , '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,531,'title', '김용재', 'cont', sysdate, 0,7035 , '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,532,'title', '김용재', 'cont', sysdate, 0,7036 , '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,533,'title', '김용재', 'cont', sysdate, 0,7037 , '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,534,'title', '김용재', 'cont', sysdate, 0,7038 , '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,535,'title', '김용재', 'cont', sysdate, 0,7039 , '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,536,'title', '김용재', 'cont', sysdate, 0,7040 , '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,537,'title', '김용재', 'cont', sysdate, 0,7041 , '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,538,'title', '김용재', 'cont', sysdate, 0,7042 , '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,539,'title', '김용재', 'cont', sysdate, 0,7043 , '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,540,'title', '김용재', 'cont', sysdate, 0,7044 , '2102'); 
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,541,'title', '김용재', 'cont', sysdate, 0,7045 , '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,542,'title', '김용재', 'cont', sysdate, 0,7046 , '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,543,'title', '김용재', 'cont', sysdate, 0,7047 , '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,544,'title', '김용재', 'cont', sysdate, 0,7048 , '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,545,'title', '김용재', 'cont', sysdate, 0,7049 , '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,546,'title', '김용재', 'cont', sysdate, 0,7050 , '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,547,'title', '김용재', 'cont', sysdate, 0,7051 , '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,548,'title', '김용재', 'cont', sysdate, 0,7052 , '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,549,'title', '김용재', 'cont', sysdate, 0,7053 , '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,550,'title', '김용재', 'cont', sysdate, 0,7054 , '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,551,'title', '김용재', 'cont', sysdate, 0,7055 , '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,552,'title', '김용재', 'cont', sysdate, 0,7056 , '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,553,'title', '김용재', 'cont', sysdate, 0,7057 , '2102');
